null_type,realization,rho_per_T,p_per_T,rho_per_gal,p_per_gal,n_shellbearing,n_total,frac_T2,n_T2,frac_T3,n_T3,frac_T4,n_T4,frac_T5,n_T5,frac_T6,n_T6,frac_T7,n_T7,frac_T8,n_T8,frac_T9,n_T9
scramble,92,-0.07142857142857144,0.8665262706759087,-0.09926260838910422,0.32090403817376,32,102,0.7777777777777778,9,0.09090909090909091,11,0.29411764705882354,17,0.23076923076923078,13,0.3125,16,0.42857142857142855,14,0.3333333333333333,6,0.1875,16
scramble,93,-0.04761904761904763,0.9108491685195836,-0.07680172619886895,0.442942440730042,32,102,0.7777777777777778,9,0.09090909090909091,11,0.29411764705882354,17,0.23076923076923078,13,0.3125,16,0.2857142857142857,14,0.5,6,0.25,16
scramble,94,-0.4523809523809524,0.2604047674368854,-0.21751792403129402,0.028083726241915158,34,102,0.7777777777777778,9,0.2727272727272727,11,0.29411764705882354,17,0.38461538461538464,13,0.375,16,0.2857142857142857,14,0.3333333333333333,6,0.125,16
scramble,95,-0.3333333333333334,0.41975308641975323,-0.22093895510793388,0.025646254087530285,35,102,1.0,9,0.09090909090909091,11,0.35294117647058826,17,0.3076923076923077,13,0.4375,16,0.21428571428571427,14,0.3333333333333333,6,0.1875,16
scramble,96,0.2380952380952381,0.5701563208157682,-0.036469090346341645,0.7159315830625016,35,102,0.8888888888888888,9,0.09090909090909091,11,0.23529411764705882,17,0.3076923076923077,13,0.3125,16,0.2857142857142857,14,0.5,6,0.375,16
scramble,97,-0.3571428571428572,0.3851206435562562,-0.2619714872226677,0.007818793794470412,29,102,0.8888888888888888,9,0.09090909090909091,11,0.35294117647058826,17,0.3076923076923077,13,0.25,16,0.14285714285714285,14,0.3333333333333333,6,0.125,16
scramble,98,-0.8333333333333335,0.010175540123456757,-0.32625972276479454,0.0008183349915494446,33,102,0.8888888888888888,9,0.36363636363636365,11,0.35294117647058826,17,0.3076923076923077,13,0.3125,16,0.14285714285714285,14,0.3333333333333333,6,0.125,16
scramble,99,-0.3333333333333334,0.41975308641975323,-0.11000580511657572,0.2710464688596809,31,102,0.6666666666666666,9,0.0,11,0.4117647058823529,17,0.3076923076923077,13,0.3125,16,0.2857142857142857,14,0.3333333333333333,6,0.1875,16
permute,0,0.19518001458970666,0.6432255386372303,0.10683831258211719,0.28516962549433295,92,102,1.0,9,0.8181818181818182,11,0.7647058823529411,17,0.9230769230769231,13,1.0,16,0.8571428571428571,14,0.8333333333333334,6,1.0,16
permute,1,0.5149792926227014,0.19154931341586587,0.2306054257093966,0.019710234343652766,90,102,0.8888888888888888,9,0.6363636363636364,11,0.8235294117647058,17,0.8461538461538461,13,1.0,16,0.9285714285714286,14,0.8333333333333334,6,1.0,16
permute,2,0.13173888881045848,0.7558326362593347,0.14063604785902328,0.15857901651958264,89,102,1.0,9,0.6363636363636364,11,0.7647058823529411,17,0.9230769230769231,13,0.9375,16,0.9285714285714286,14,0.8333333333333334,6,0.9375,16
permute,3,0.17078251276599332,0.6859547529411324,0.14923446836867163,0.13438926664670373,92,102,1.0,9,0.7272727272727273,11,0.7647058823529411,17,0.9230769230769231,13,1.0,16,1.0,14,0.8333333333333334,6,0.9375,16
